Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,140,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,180,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,80,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,120,N/A,0,11,189,11,0,0,0.0,0.0, 31.0,N/A,81.0,N/A,N/A,50.0,0,0.49,0.92,200,56.79682037962785,1.0,0,1,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,160,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,200,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientH,100,N/A,0,6,194,6,0,0,0.0,0.0, 31.0,N/A,86.0,N/A,N/A,55.0,0,0.49,0.96,200,62.516872184455664,1.0,0,1,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,180,N/A,0,3,197,3,0,0,0.0,0.0, 31.0,N/A,90.0,N/A,N/A,59.0,0,0.50,0.98,200,63.013042170176995,1.0,0,1,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,160,N/A,0,2,198,2,0,0,0.0,0.0, 31.0,N/A,94.0,N/A,N/A,63.0,0,0.50,0.99,200,66.05955838939177,1.0,0,1,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,200,N/A,0,6,194,6,0,0,0.0,0.0, 31.0,N/A,85.0,N/A,N/A,54.0,0,0.49,0.96,200,58.54770463142412,1.0,0,1,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,140,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,180,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,80,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,120,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,160,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,200,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientH,100,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,180,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,160,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,140,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,180,row_22,1,0,199,0,0,1,,0.005, 31.0,108.0,N/A,77.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,80,row_22,1,0,199,0,0,1,,0.005, 31.0,102.0,N/A,71.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,120,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,160,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,200,row_22,1,0,199,0,0,1,,0.005, 31.0,108.0,N/A,77.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientH,100,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,180,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,160,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,140,row_22,1,0,199,0,0,1,,0.005, 31.0,124.0,N/A,93.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,180,row_22,1,0,199,0,0,1,,0.005, 31.0,108.0,N/A,77.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,80,row_22,1,0,199,0,0,1,,0.005, 31.0,102.0,N/A,71.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,120,row_22,1,0,199,0,0,1,,0.005, 31.0,124.0,N/A,93.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,160,row_22,1,0,199,0,0,1,,0.005, 31.0,112.0,N/A,81.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,200,row_22,1,0,199,0,0,1,,0.005, 31.0,108.0,N/A,77.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientH,100,row_22,1,0,199,0,0,1,,0.005, 31.0,129.0,N/A,98.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,180,row_22,1,0,199,0,0,1,,0.005, 31.0,149.0,N/A,118.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,160,row_22,1,0,199,0,0,1,,0.005, 31.0,151.0,N/A,120.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,140,row_22,1,0,199,0,0,1,,0.005, 31.0,147.0,N/A,116.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,100,row_22,1,0,199,0,0,1,,0.005, 31.0,141.0,N/A,110.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,200,row_22,1,0,199,0,0,1,,0.005, 31.0,149.0,N/A,118.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,120,row_22,1,0,199,0,0,1,,0.005, 31.0,146.0,N/A,115.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientJ,80,row_22,1,0,199,0,0,1,,0.005, 31.0,126.0,N/A,95.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,140,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,180,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,80,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,120,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,160,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,200,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientH,100,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,180,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,160,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,140,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,180,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,80,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,120,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,160,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,200,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientH,100,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,180,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,160,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,120,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientJ,80,N/A,0,0,200,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,140,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,180,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,80,row_22,1,0,199,0,0,1,,0.005, 18.0,132.0,N/A,114.0,N/A,N/A,0,0.50,1.00,200,0,0,0,0,0,1
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,120,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,160,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,200,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientH,100,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientJ,180,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientJ,160,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientJ,140,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientJ,100,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientJ,200,N/A,0,0,200,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,0,1.00,1.00,200,0,0,1,0,0,0
